Time (s),Speed (m/s)
0.6925851703406813,-0.8244932739793203
0.6949899799599198,-0.8790776186105493
0.6973947895791582,-0.933529595217881
0.6997995991983967,-0.9878495247961747
0.7022044088176352,-1.0401127873706983
0.7046092184368737,-1.0893890530248622
0.7070140280561122,-1.1358490372892844
0.7094188376753506,-1.179653698807255
0.7118236472945891,-1.2209547969691321
0.7142284569138276,-1.2598954176762944
0.7166332665330661,-1.2966104690561815
0.7190380761523045,-1.3312271488457708
0.721442885771543,-1.3638653850627442
0.7238476953907815,-1.394638251491005
0.72625250501002,-1.4236523594200083
0.7286573146292585,-1.4510082269950473
0.7310621242484969,-1.476800627458098
0.7334669338677354,-1.501118917485699
0.7358717434869739,-1.5240473467613562
0.7382765531062124,-1.5456653498550006
0.7406813627254508,-1.5660478214206808
0.7430861723446893,-1.5852653756659172
0.7454909819639278,-1.6033845909916207
0.7478957915831663,-1.62046824065014
0.7503006012024048,-1.6365755102205288
0.7527054108216432,-1.6517622026544714
0.7551102204408817,-1.6660809316032428
0.7575150300601202,-1.6795813036954659
0.7599198396793587,-1.6923100903971733
0.7623246492985971,-1.7043113900495652
0.7647294589178356,-1.715626780645842
0.7671342685370741,-1.7262954638763943
0.7695390781563126,-1.7363544009413965
0.7719438877755511,-1.7458384406013159
0.7743486973947895,-1.7547804399089635
0.776753507014028,-1.76321137804136
0.7791583166332665,-1.771160463625778
0.781563126252505,-1.7786552359317918
0.7839679358717434,-1.7857216602799075
0.7863727454909819,-1.7923842179973157
0.7887775551102204,-1.7986659912324074
0.7911823647294589,-1.8045887429218987
0.7935871743486974,-1.8101729921876017
0.7959919839679358,-1.81543808542405
0.7983967935871743,-1.8204022633232622
0.8008016032064128,-1.8250827240688443
0.8032064128256513,-1.8294956829183673
0.8056112224448897,-1.8336564283804384
0.8080160320641282,-1.8375793751810907
0.8104208416833667,-1.8412781142029888
0.8128256513026052,-1.8447654595704654
0.8152304609218437,-1.8480534930435109
0.8176352705410821,-1.8511536058745177
0.8200400801603206,-1.8540765382727917
0.8224448897795591,-1.8568324166135504
0.8248496993987976,-1.8594307885203203
0.827254509018036,-1.8618806559422734
0.8296593186372745,-1.8641905063410982
0.832064128256513,-1.8663683420954498
0.8344689378757515,-1.8684217082248518
